"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"30/01/2024";"0900";"13,4";"13,5";"13,0";"96,0";"97,0";"95,0";"12,8";"12,9";"12,3";"860,2";"860,2";"859,7";"0,5";"318,0";"1,2";"6,70";"0,2"
"30/01/2024";"1000";"14,7";"14,7";"13,4";"91,0";"96,0";"91,0";"13,3";"13,3";"12,8";"860,5";"860,5";"860,1";"0,5";"333,0";"1,6";"401,20";"0,0"
"30/01/2024";"1100";"16,0";"16,0";"14,7";"90,0";"92,0";"89,0";"14,3";"14,4";"13,2";"860,9";"860,9";"860,5";"0,6";"308,0";"2,0";"1306,30";"0,0"
"30/01/2024";"1200";"17,3";"17,4";"15,8";"79,0";"90,0";"79,0";"13,7";"14,9";"13,4";"861,0";"861,1";"860,9";"1,1";"306,0";"2,7";"2165,30";"0,0"
"30/01/2024";"1300";"19,2";"19,2";"17,2";"71,0";"81,0";"69,0";"13,9";"14,5";"12,8";"861,2";"861,2";"861,0";"1,1";"261,0";"3,4";"2883,40";"0,0"
"30/01/2024";"1400";"20,5";"20,7";"18,8";"66,0";"73,0";"64,0";"13,9";"14,8";"12,5";"861,1";"861,3";"861,1";"1,3";"268,0";"3,6";"3125,90";"0,0"
"30/01/2024";"1500";"20,0";"21,4";"19,4";"64,0";"69,0";"59,0";"12,9";"15,3";"11,9";"861,2";"861,3";"861,1";"1,6";"237,0";"4,0";"3315,00";"0,0"
"30/01/2024";"1600";"21,4";"21,4";"19,8";"65,0";"67,0";"59,0";"14,6";"14,6";"11,9";"861,0";"861,3";"861,0";"1,5";"273,0";"3,8";"3180,20";"0,0"
"30/01/2024";"1700";"21,4";"22,4";"20,1";"62,0";"66,0";"58,0";"13,9";"14,3";"12,6";"860,8";"861,0";"860,8";"2,3";"256,0";"4,3";"2571,60";"0,0"
"30/01/2024";"1800";"21,7";"22,5";"21,0";"62,0";"64,0";"56,0";"14,1";"14,5";"12,3";"860,4";"860,8";"860,4";"1,5";"263,0";"4,2";"2492,60";"0,0"
"30/01/2024";"1900";"22,0";"22,8";"21,1";"56,0";"62,0";"54,0";"12,9";"14,6";"12,7";"860,1";"860,4";"860,0";"2,3";"243,0";"4,4";"1762,10";"0,0"
"30/01/2024";"2000";"21,3";"22,9";"21,2";"57,0";"62,0";"52,0";"12,5";"14,7";"12,1";"859,7";"860,1";"859,7";"2,0";"242,0";"4,6";"1960,80";"0,0"
"30/01/2024";"2100";"21,9";"22,1";"20,7";"55,0";"63,0";"53,0";"12,3";"14,0";"11,9";"859,7";"859,8";"859,7";"2,4";"239,0";"4,3";"1137,10";"0,0"
"30/01/2024";"2200";"19,6";"21,8";"19,6";"70,0";"70,0";"55,0";"14,1";"14,2";"12,7";"859,9";"860,0";"859,7";"1,7";"209,0";"4,3";"308,10";"0,0"
"30/01/2024";"2300";"17,8";"19,6";"17,8";"79,0";"79,0";"70,0";"14,1";"14,2";"14,0";"860,4";"860,4";"859,9";"1,4";"184,0";"3,1";"17,60";"0,0"
"31/01/2024";"0000";"16,5";"18,1";"16,3";"92,0";"92,0";"79,0";"15,2";"15,2";"14,1";"860,9";"860,9";"860,4";"0,5";"134,0";"2,5";"";"0,0"
"31/01/2024";"0100";"15,3";"16,6";"15,3";"96,0";"96,0";"92,0";"14,7";"15,3";"14,4";"861,4";"861,4";"860,9";"0,9";"160,0";"1,5";"";"0,0"
"31/01/2024";"0200";"15,0";"15,4";"14,8";"97,0";"97,0";"96,0";"14,5";"14,7";"14,3";"861,5";"861,6";"861,4";"0,5";"146,0";"1,5";"";"0,0"
"31/01/2024";"0300";"14,2";"15,1";"13,6";"98,0";"98,0";"97,0";"13,8";"14,6";"13,2";"861,6";"861,7";"861,5";"0,3";"131,0";"1,0";"";"0,0"
"31/01/2024";"0400";"13,7";"14,4";"13,5";"98,0";"98,0";"97,0";"13,3";"14,0";"13,2";"861,0";"861,6";"861,0";"0,4";"130,0";"1,1";"";"0,0"
"31/01/2024";"0500";"13,8";"14,1";"13,2";"98,0";"98,0";"98,0";"13,5";"13,8";"12,9";"860,9";"861,1";"860,9";"0,6";"96,0";"1,1";"";"0,2"
"31/01/2024";"0600";"14,2";"14,2";"13,2";"97,0";"98,0";"97,0";"13,8";"13,8";"12,8";"860,8";"860,9";"860,8";"0,1";"343,0";"1,0";"";"0,0"
"31/01/2024";"0700";"14,4";"14,4";"13,4";"92,0";"97,0";"91,0";"13,0";"13,8";"12,2";"860,8";"860,9";"860,7";"0,0";"335,0";"0,8";"";"0,0"
"31/01/2024";"0800";"13,8";"14,6";"13,8";"92,0";"93,0";"89,0";"12,6";"13,2";"12,6";"860,9";"861,0";"860,8";"0,1";"321,0";"0,8";"";"0,0"
"31/01/2024";"0900";"13,7";"14,1";"13,6";"96,0";"96,0";"92,0";"13,1";"13,4";"12,6";"861,3";"861,3";"860,9";"0,0";"353,0";"0,8";"5,70";"0,0"
"31/01/2024";"1000";"14,5";"14,6";"13,7";"97,0";"97,0";"96,0";"13,9";"14,0";"13,2";"861,8";"861,8";"861,3";"0,2";"347,0";"1,0";"275,30";"0,0"
"31/01/2024";"1100";"15,4";"15,5";"14,4";"98,0";"98,0";"97,0";"15,0";"15,2";"13,9";"862,2";"862,2";"861,8";"0,7";"334,0";"2,0";"803,70";"0,0"
"31/01/2024";"1200";"18,2";"18,5";"15,3";"82,0";"98,0";"81,0";"15,2";"16,1";"14,7";"862,4";"862,4";"862,1";"0,6";"338,0";"2,7";"1935,10";"0,0"
"31/01/2024";"1300";"19,8";"19,9";"18,0";"73,0";"84,0";"71,0";"14,9";"15,8";"14,1";"862,8";"862,8";"862,4";"0,9";"300,0";"2,8";"2958,80";"0,0"
"31/01/2024";"1400";"20,9";"21,5";"19,6";"65,0";"75,0";"62,0";"14,0";"15,6";"13,3";"862,8";"862,9";"862,6";"1,9";"241,0";"3,8";"3609,30";"0,0"
"31/01/2024";"1500";"22,3";"22,9";"20,6";"54,0";"67,0";"49,0";"12,5";"14,7";"10,9";"862,6";"862,8";"862,6";"1,2";"251,0";"3,8";"3970,00";"0,0"
"31/01/2024";"1600";"22,7";"23,1";"21,4";"53,0";"57,0";"43,0";"12,7";"13,3";"8,9";"862,5";"862,7";"862,4";"1,4";"229,0";"4,0";"3849,60";"0,0"
"31/01/2024";"1700";"23,9";"24,1";"22,7";"45,0";"57,0";"33,0";"11,0";"14,1";"6,9";"862,5";"862,7";"862,4";"1,5";"243,0";"5,5";"3950,40";"0,0"
"31/01/2024";"1800";"23,9";"24,5";"23,2";"43,0";"46,0";"35,0";"10,7";"11,3";"7,4";"862,0";"862,5";"862,0";"1,6";"180,0";"3,8";"3599,30";"0,0"
"31/01/2024";"1900";"24,1";"24,4";"23,4";"36,0";"45,0";"32,0";"8,2";"11,4";"6,3";"861,5";"862,0";"861,5";"1,4";"254,0";"4,3";"3100,30";"0,0"
"31/01/2024";"2000";"23,8";"24,5";"23,6";"33,0";"44,0";"33,0";"6,5";"10,8";"6,3";"861,5";"861,7";"861,5";"1,4";"177,0";"4,3";"2309,90";"0,0"
"31/01/2024";"2100";"20,6";"24,1";"20,6";"72,0";"73,0";"33,0";"15,3";"15,9";"7,2";"861,8";"861,8";"861,4";"1,5";"132,0";"4,3";"1222,70";"0,0"
"31/01/2024";"2200";"17,8";"20,6";"17,8";"82,0";"82,0";"72,0";"14,8";"15,5";"14,8";"862,1";"862,2";"861,7";"1,1";"130,0";"3,9";"341,30";"0,0"
"31/01/2024";"2300";"15,8";"17,8";"15,8";"90,0";"90,0";"82,0";"14,2";"14,8";"14,2";"862,5";"862,5";"862,1";"1,4";"128,0";"2,9";"11,30";"0,0"
"01/02/2024";"0000";"14,9";"15,8";"14,9";"93,0";"93,0";"90,0";"13,8";"14,2";"13,7";"863,0";"863,0";"862,5";"1,5";"121,0";"3,5";"";"0,0"
"01/02/2024";"0100";"14,5";"15,1";"14,4";"94,0";"94,0";"92,0";"13,5";"14,0";"13,3";"863,5";"863,5";"863,0";"1,3";"121,0";"3,9";"";"0,0"
"01/02/2024";"0200";"14,1";"14,5";"14,0";"93,0";"95,0";"93,0";"13,1";"13,5";"13,1";"863,9";"864,0";"863,5";"1,4";"98,0";"2,6";"";"0,0"
"01/02/2024";"0300";"13,4";"14,1";"13,2";"95,0";"95,0";"93,0";"12,7";"13,1";"12,4";"863,5";"863,9";"863,4";"0,4";"152,0";"2,4";"";"0,2"
"01/02/2024";"0400";"14,0";"14,0";"12,9";"96,0";"97,0";"95,0";"13,4";"13,4";"12,1";"863,5";"863,5";"863,4";"0,1";"123,0";"0,9";"";"0,0"
"01/02/2024";"0500";"15,4";"15,4";"14,0";"95,0";"96,0";"95,0";"14,6";"14,7";"13,5";"863,2";"863,5";"863,1";"0,3";"326,0";"2,1";"";"0,0"
"01/02/2024";"0600";"15,3";"15,5";"15,3";"95,0";"95,0";"95,0";"14,5";"14,7";"14,5";"863,3";"863,3";"862,9";"0,6";"332,0";"1,9";"0,10";"0,0"
"01/02/2024";"0700";"15,1";"15,3";"14,9";"95,0";"95,0";"95,0";"14,3";"14,5";"14,1";"863,3";"863,5";"863,3";"0,3";"343,0";"2,5";"0,10";"0,0"
"01/02/2024";"0800";"14,5";"15,1";"14,4";"94,0";"95,0";"94,0";"13,6";"14,2";"13,6";"863,3";"863,3";"863,2";"0,3";"338,0";"2,5";"";"0,0"
"01/02/2024";"0900";"13,8";"14,7";"13,7";"96,0";"96,0";"94,0";"13,2";"13,9";"13,0";"864,0";"864,0";"863,3";"0,1";"341,0";"1,6";"4,30";"0,0"
"01/02/2024";"1000";"15,1";"15,2";"13,8";"95,0";"97,0";"95,0";"14,4";"14,4";"13,3";"864,5";"864,5";"864,0";"0,8";"333,0";"2,9";"397,40";"0,0"
"01/02/2024";"1100";"16,4";"16,4";"15,1";"89,0";"95,0";"89,0";"14,6";"15,0";"13,8";"865,1";"865,1";"864,5";"0,3";"4,0";"2,9";"1168,30";"0,0"
"01/02/2024";"1200";"18,5";"19,0";"16,2";"80,0";"90,0";"77,0";"15,0";"15,8";"13,8";"865,2";"865,2";"865,0";"0,5";"309,0";"2,3";"2156,90";"0,0"
"01/02/2024";"1300";"20,1";"20,6";"18,3";"68,0";"80,0";"62,0";"14,0";"16,4";"12,6";"865,5";"865,5";"865,2";"0,6";"273,0";"2,1";"2769,60";"0,0"
"01/02/2024";"1400";"21,8";"22,1";"20,1";"56,0";"69,0";"49,0";"12,8";"14,5";"10,7";"865,3";"865,6";"865,3";"0,7";"280,0";"2,9";"3665,80";"0,0"
"01/02/2024";"1500";"22,8";"22,8";"21,1";"48,0";"58,0";"45,0";"11,3";"13,3";"9,9";"865,0";"865,3";"865,0";"0,7";"155,0";"3,0";"4072,50";"0,0"
"01/02/2024";"1600";"23,3";"24,1";"22,5";"41,0";"50,0";"36,0";"9,5";"11,7";"7,4";"865,0";"865,1";"864,9";"1,4";"253,0";"3,5";"4144,60";"0,0"
"01/02/2024";"1700";"23,6";"24,3";"22,6";"37,0";"47,0";"33,0";"8,1";"11,8";"6,5";"864,8";"865,0";"864,8";"1,2";"165,0";"3,0";"3822,00";"0,0"
"01/02/2024";"1800";"23,7";"24,7";"23,6";"54,0";"54,0";"29,0";"13,8";"13,9";"4,7";"864,2";"864,8";"864,2";"1,9";"144,0";"4,8";"3713,00";"0,0"
"01/02/2024";"1900";"22,3";"23,7";"21,5";"61,0";"64,0";"54,0";"14,4";"15,1";"13,5";"864,2";"864,2";"864,1";"2,2";"136,0";"6,2";"2131,20";"0,0"
"01/02/2024";"2000";"21,6";"22,6";"21,5";"61,0";"64,0";"59,0";"13,8";"15,0";"13,6";"864,1";"864,2";"863,9";"2,4";"139,0";"4,8";"2274,60";"0,0"
"01/02/2024";"2100";"20,0";"21,7";"20,0";"68,0";"69,0";"61,0";"13,8";"14,6";"13,8";"864,3";"864,3";"864,1";"2,4";"141,0";"4,8";"1160,30";"0,0"
"01/02/2024";"2200";"17,7";"20,0";"17,7";"75,0";"75,0";"67,0";"13,3";"13,7";"12,9";"864,9";"864,9";"864,2";"1,6";"124,0";"5,1";"331,40";"0,0"
"01/02/2024";"2300";"16,0";"17,7";"16,0";"84,0";"85,0";"75,0";"13,3";"13,7";"13,3";"865,4";"865,4";"864,9";"2,2";"115,0";"4,2";"11,40";"0,0"
"02/02/2024";"0000";"15,3";"16,0";"15,1";"86,0";"87,0";"84,0";"12,9";"13,3";"12,9";"865,7";"865,7";"865,4";"2,8";"108,0";"5,7";"";"0,0"
"02/02/2024";"0100";"14,7";"15,4";"14,7";"89,0";"89,0";"85,0";"12,8";"12,9";"12,8";"865,9";"865,9";"865,7";"2,2";"114,0";"5,9";"";"0,0"
"02/02/2024";"0200";"13,9";"14,6";"13,9";"92,0";"92,0";"89,0";"12,6";"12,9";"12,5";"866,1";"866,3";"865,9";"1,8";"109,0";"4,5";"";"0,0"
"02/02/2024";"0300";"13,4";"14,0";"13,4";"91,0";"92,0";"90,0";"12,0";"12,6";"12,0";"866,1";"866,3";"866,0";"1,6";"82,0";"4,4";"";"0,0"
"02/02/2024";"0400";"13,5";"13,5";"13,2";"90,0";"92,0";"90,0";"11,9";"12,1";"11,7";"865,6";"866,1";"865,6";"1,8";"42,0";"3,1";"";"0,0"
"02/02/2024";"0500";"12,6";"13,5";"12,6";"89,0";"91,0";"88,0";"10,8";"11,9";"10,8";"865,5";"865,7";"865,5";"0,9";"4,0";"3,1";"";"0,0"
"02/02/2024";"0600";"14,7";"14,7";"12,4";"67,0";"90,0";"67,0";"8,6";"11,4";"8,6";"865,2";"865,5";"865,2";"1,5";"41,0";"2,6";"";"0,0"
"02/02/2024";"0700";"13,6";"14,8";"13,0";"68,0";"73,0";"64,0";"7,9";"8,5";"7,6";"865,2";"865,2";"865,1";"0,2";"27,0";"2,3";"";"0,0"
"02/02/2024";"0800";"14,4";"14,5";"13,3";"59,0";"68,0";"59,0";"6,5";"7,9";"6,4";"865,3";"865,4";"865,2";"0,0";"354,0";"1,4";"";"0,0"
"02/02/2024";"0900";"13,6";"14,9";"13,6";"56,0";"60,0";"52,0";"4,9";"6,4";"4,7";"865,9";"865,9";"865,3";"0,3";"312,0";"1,7";"3,50";"0,0"
"02/02/2024";"1000";"15,6";"15,6";"12,9";"60,0";"62,0";"56,0";"7,7";"7,8";"5,0";"866,1";"866,3";"865,9";"0,0";"333,0";"1,4";"368,70";"0,0"
"02/02/2024";"1100";"17,1";"17,2";"15,6";"57,0";"62,0";"55,0";"8,5";"9,1";"7,7";"866,4";"866,5";"866,1";"0,2";"356,0";"1,5";"1266,30";"0,0"
"02/02/2024";"1200";"18,8";"19,1";"17,0";"49,0";"61,0";"47,0";"7,9";"9,7";"7,4";"866,5";"866,5";"866,4";"0,8";"10,0";"2,1";"2186,90";"0,0"
"02/02/2024";"1300";"20,3";"20,5";"18,8";"51,0";"53,0";"44,0";"9,9";"10,4";"6,8";"866,9";"866,9";"866,5";"0,8";"24,0";"4,0";"2998,90";"0,0"
"02/02/2024";"1400";"20,7";"21,3";"20,1";"50,0";"58,0";"48,0";"9,8";"12,2";"9,7";"866,8";"867,0";"866,8";"0,6";"174,0";"3,5";"3584,40";"0,0"
"02/02/2024";"1500";"21,9";"22,5";"20,7";"51,0";"58,0";"44,0";"11,2";"13,5";"9,2";"866,5";"866,8";"866,5";"0,7";"340,0";"3,0";"3972,10";"0,0"
"02/02/2024";"1600";"23,0";"23,9";"21,7";"45,0";"55,0";"41,0";"10,2";"13,3";"8,7";"866,1";"866,5";"866,1";"1,0";"255,0";"2,9";"4280,20";"0,0"
"02/02/2024";"1700";"24,4";"24,6";"22,7";"41,0";"52,0";"41,0";"10,2";"12,6";"9,4";"865,6";"866,1";"865,6";"0,8";"170,0";"2,6";"3852,50";"0,0"
"02/02/2024";"1800";"23,8";"25,2";"22,7";"62,0";"64,0";"39,0";"16,0";"16,0";"9,5";"865,3";"865,6";"865,3";"1,6";"146,0";"3,5";"3627,80";"0,0"
"02/02/2024";"1900";"22,1";"23,9";"21,8";"67,0";"68,0";"55,0";"15,6";"16,1";"14,1";"864,7";"865,3";"864,7";"2,2";"119,0";"4,6";"2986,50";"0,0"
"02/02/2024";"2000";"20,9";"22,5";"20,7";"70,0";"71,0";"65,0";"15,3";"16,0";"14,6";"864,9";"865,0";"864,6";"2,1";"106,0";"5,2";"2081,50";"0,0"
"02/02/2024";"2100";"19,7";"20,9";"19,3";"75,0";"75,0";"69,0";"15,1";"15,7";"14,5";"864,7";"865,0";"864,7";"2,5";"95,0";"4,9";"1054,20";"0,0"
"02/02/2024";"2200";"17,6";"19,7";"17,6";"82,0";"82,0";"74,0";"14,5";"14,9";"14,5";"864,9";"864,9";"864,7";"1,6";"111,0";"4,2";"352,90";"0,0"
"02/02/2024";"2300";"16,2";"17,6";"16,2";"89,0";"89,0";"82,0";"14,4";"14,5";"14,2";"865,1";"865,1";"864,8";"1,0";"109,0";"2,9";"9,50";"0,0"
"03/02/2024";"0000";"16,0";"16,3";"15,9";"91,0";"91,0";"89,0";"14,5";"14,6";"14,3";"865,6";"865,6";"865,0";"0,9";"81,0";"2,5";"";"0,0"
"03/02/2024";"0100";"15,1";"16,1";"15,1";"92,0";"92,0";"90,0";"13,8";"14,6";"13,7";"865,7";"865,8";"865,5";"1,1";"99,0";"2,4";"";"0,0"
"03/02/2024";"0200";"14,8";"15,1";"14,7";"92,0";"93,0";"91,0";"13,5";"13,9";"13,5";"865,7";"865,7";"865,6";"1,0";"85,0";"3,0";"";"0,0"
"03/02/2024";"0300";"14,6";"14,8";"14,6";"89,0";"93,0";"89,0";"12,8";"13,6";"12,8";"865,5";"865,8";"865,5";"0,9";"21,0";"2,6";"";"0,0"
"03/02/2024";"0400";"14,3";"14,6";"13,8";"92,0";"92,0";"89,0";"13,0";"13,1";"12,3";"864,8";"865,5";"864,8";"0,6";"31,0";"3,0";"";"0,0"
"03/02/2024";"0500";"13,9";"14,4";"13,9";"93,0";"94,0";"92,0";"12,9";"13,1";"12,7";"864,1";"864,8";"864,1";"1,1";"16,0";"2,7";"";"0,2"
"03/02/2024";"0600";"13,5";"14,0";"13,5";"94,0";"94,0";"93,0";"12,6";"13,0";"12,6";"863,7";"864,2";"863,6";"1,1";"5,0";"4,6";"";"0,0"
"03/02/2024";"0700";"13,0";"13,6";"12,9";"94,0";"95,0";"94,0";"12,1";"12,7";"12,0";"863,7";"863,7";"863,5";"0,4";"338,0";"3,8";"";"0,0"
"03/02/2024";"0800";"12,4";"13,0";"12,4";"95,0";"95,0";"94,0";"11,6";"12,1";"11,6";"864,0";"864,0";"863,6";"1,0";"329,0";"3,6";"";"0,0"
"03/02/2024";"0900";"12,0";"12,4";"11,9";"96,0";"96,0";"95,0";"11,4";"11,6";"11,2";"864,4";"864,4";"864,0";"0,3";"350,0";"2,6";"3,10";"0,0"
"03/02/2024";"1000";"13,4";"13,4";"12,0";"92,0";"96,0";"91,0";"12,1";"12,1";"11,3";"864,9";"864,9";"864,4";"1,2";"331,0";"3,7";"343,00";"0,0"
"03/02/2024";"1100";"15,1";"15,2";"13,4";"84,0";"92,0";"84,0";"12,4";"12,8";"11,9";"865,1";"865,1";"864,9";"1,1";"335,0";"3,7";"1256,00";"0,0"
"03/02/2024";"1200";"16,4";"16,8";"15,1";"79,0";"84,0";"78,0";"12,7";"13,5";"12,1";"865,4";"865,5";"865,1";"1,9";"321,0";"5,0";"2180,30";"0,0"
"03/02/2024";"1300";"18,4";"18,5";"16,3";"75,0";"80,0";"74,0";"13,8";"14,8";"12,7";"865,6";"865,6";"865,4";"1,5";"333,0";"5,3";"2989,10";"0,0"
"03/02/2024";"1400";"20,1";"20,9";"18,3";"69,0";"76,0";"68,0";"14,2";"15,5";"13,4";"865,3";"865,7";"865,3";"1,4";"319,0";"4,6";"3568,20";"0,0"
"03/02/2024";"1500";"22,0";"22,0";"20,0";"59,0";"72,0";"59,0";"13,7";"15,8";"13,5";"865,1";"865,3";"865,1";"1,6";"300,0";"4,1";"3990,80";"0,0"
"03/02/2024";"1600";"23,3";"23,4";"21,7";"55,0";"64,0";"50,0";"13,7";"15,2";"12,4";"864,9";"865,1";"864,9";"2,1";"286,0";"5,2";"4106,60";"0,0"
"03/02/2024";"1700";"23,3";"24,4";"22,7";"56,0";"58,0";"47,0";"14,0";"15,0";"11,7";"864,3";"864,9";"864,3";"1,7";"262,0";"4,8";"3943,60";"0,0"
"03/02/2024";"1800";"23,8";"25,0";"23,3";"51,0";"56,0";"40,0";"12,9";"14,2";"10,3";"863,8";"864,3";"863,7";"1,8";"275,0";"4,4";"3706,60";"0,0"
"03/02/2024";"1900";"25,0";"25,3";"23,3";"41,0";"53,0";"39,0";"10,9";"14,6";"10,3";"863,4";"863,8";"863,3";"1,5";"280,0";"4,6";"2879,90";"0,0"
"03/02/2024";"2000";"24,7";"25,4";"23,4";"47,0";"50,0";"41,0";"12,5";"13,2";"11,2";"863,0";"863,4";"863,0";"1,9";"254,0";"4,2";"2114,00";"0,0"
"03/02/2024";"2100";"23,3";"24,8";"22,8";"51,0";"52,0";"45,0";"12,5";"13,3";"11,7";"862,8";"863,0";"862,7";"1,4";"232,0";"4,0";"751,10";"0,0"
"03/02/2024";"2200";"22,0";"24,3";"22,0";"55,0";"55,0";"46,0";"12,5";"12,9";"11,9";"863,1";"863,1";"862,7";"0,9";"203,0";"2,5";"314,30";"0,0"
"03/02/2024";"2300";"19,5";"22,0";"19,4";"74,0";"74,0";"55,0";"14,8";"14,8";"12,5";"863,6";"863,6";"863,1";"0,6";"143,0";"1,7";"3,00";"0,0"
"04/02/2024";"0000";"19,5";"19,6";"18,7";"79,0";"82,0";"74,0";"15,8";"15,9";"14,8";"864,2";"864,2";"863,6";"1,1";"69,0";"1,9";"";"0,0"
"04/02/2024";"0100";"18,6";"19,5";"18,6";"84,0";"84,0";"78,0";"15,8";"15,8";"15,3";"864,4";"864,4";"864,2";"0,9";"9,0";"3,3";"";"0,0"
"04/02/2024";"0200";"18,2";"18,6";"18,2";"85,0";"85,0";"84,0";"15,6";"15,8";"15,6";"864,8";"864,8";"864,4";"1,6";"15,0";"3,8";"";"0,0"
"04/02/2024";"0300";"17,4";"18,2";"17,3";"88,0";"88,0";"85,0";"15,4";"15,7";"15,3";"864,4";"865,0";"864,4";"0,2";"19,0";"3,9";"";"0,0"
"04/02/2024";"0400";"17,0";"17,4";"16,8";"91,0";"91,0";"88,0";"15,5";"15,6";"15,1";"863,8";"864,4";"863,8";"0,0";"208,0";"2,0";"";"0,0"
"04/02/2024";"0500";"17,0";"17,1";"16,6";"90,0";"91,0";"90,0";"15,4";"15,6";"15,0";"863,1";"863,8";"863,1";"0,2";"246,0";"1,4";"";"0,0"
"04/02/2024";"0600";"16,9";"17,2";"16,7";"90,0";"91,0";"89,0";"15,3";"15,5";"15,0";"862,9";"863,2";"862,7";"0,3";"301,0";"1,8";"";"0,0"
"04/02/2024";"0700";"16,6";"16,9";"16,5";"93,0";"93,0";"90,0";"15,6";"15,6";"15,1";"862,8";"863,0";"862,7";"0,8";"323,0";"3,2";"";"0,0"
"04/02/2024";"0800";"16,4";"16,9";"16,4";"93,0";"94,0";"92,0";"15,4";"15,8";"15,3";"863,3";"863,3";"862,8";"0,5";"303,0";"3,2";"";"0,0"
"04/02/2024";"0900";"15,9";"16,6";"15,9";"95,0";"95,0";"93,0";"15,1";"15,6";"15,0";"864,1";"864,1";"863,3";"0,1";"293,0";"2,0";"1,60";"0,2"
"04/02/2024";"1000";"17,8";"17,8";"15,9";"88,0";"95,0";"88,0";"15,7";"15,8";"15,1";"864,5";"864,5";"864,1";"0,6";"315,0";"2,0";"231,50";"0,0"
"04/02/2024";"1100";"19,2";"19,4";"17,8";"83,0";"88,0";"80,0";"16,2";"16,2";"15,5";"865,0";"865,0";"864,5";"0,8";"322,0";"2,2";"1097,20";"0,0"
"04/02/2024";"1200";"21,6";"21,9";"19,2";"71,0";"83,0";"71,0";"16,1";"17,1";"15,7";"865,3";"865,3";"865,0";"0,9";"305,0";"3,0";"2032,60";"0,0"
"04/02/2024";"1300";"22,8";"23,2";"21,4";"62,0";"74,0";"62,0";"15,2";"17,0";"15,2";"865,4";"865,4";"865,2";"1,7";"265,0";"3,9";"2825,50";"0,0"
"04/02/2024";"1400";"24,2";"24,2";"22,7";"57,0";"66,0";"56,0";"15,2";"16,4";"14,2";"865,1";"865,4";"865,1";"2,4";"240,0";"4,3";"2951,40";"0,0"
"04/02/2024";"1500";"24,5";"25,1";"23,1";"60,0";"62,0";"51,0";"16,2";"16,7";"13,0";"864,8";"865,1";"864,8";"2,3";"237,0";"4,5";"3090,50";"0,0"
"04/02/2024";"1600";"24,9";"25,6";"23,4";"50,0";"60,0";"47,0";"13,8";"16,3";"13,5";"864,3";"864,9";"864,2";"1,8";"202,0";"4,3";"3090,30";"0,0"
"04/02/2024";"1700";"26,7";"26,7";"24,5";"47,0";"53,0";"42,0";"14,6";"15,7";"12,1";"863,5";"864,3";"863,5";"1,3";"180,0";"4,1";"3588,80";"0,0"
"04/02/2024";"1800";"26,5";"27,1";"25,3";"44,0";"50,0";"41,0";"13,2";"14,9";"11,7";"863,0";"863,5";"862,7";"1,9";"233,0";"4,1";"3332,00";"0,0"
"04/02/2024";"1900";"24,0";"26,7";"24,0";"61,0";"61,0";"40,0";"16,1";"16,1";"11,4";"863,3";"863,3";"862,2";"1,5";"161,0";"4,1";"1653,30";"0,0"
"04/02/2024";"2000";"17,6";"24,0";"16,2";"85,0";"89,0";"61,0";"15,0";"16,5";"14,2";"863,4";"864,3";"862,8";"1,8";"95,0";"7,7";"241,20";"8,4"
"04/02/2024";"2100";"19,1";"19,7";"17,5";"83,0";"86,0";"78,0";"16,2";"16,3";"15,0";"862,5";"863,4";"862,5";"0,4";"106,0";"4,4";"359,20";"0,0"
"04/02/2024";"2200";"19,4";"19,6";"18,8";"76,0";"86,0";"75,0";"15,0";"16,6";"14,9";"863,5";"863,5";"862,2";"1,9";"106,0";"3,4";"138,90";"0,0"
"04/02/2024";"2300";"19,0";"19,5";"18,8";"78,0";"78,0";"74,0";"15,1";"15,2";"14,5";"864,5";"864,6";"863,5";"0,7";"124,0";"3,8";"2,10";"0,0"
"05/02/2024";"0000";"18,5";"19,1";"18,5";"78,0";"81,0";"77,0";"14,7";"15,3";"14,7";"864,9";"864,9";"864,5";"1,4";"107,0";"2,3";"";"0,0"
"05/02/2024";"0100";"18,1";"18,7";"18,0";"84,0";"84,0";"78,0";"15,4";"15,4";"14,7";"865,1";"865,4";"864,9";"0,8";"112,0";"2,3";"";"0,0"
"05/02/2024";"0200";"18,9";"19,0";"18,1";"82,0";"85,0";"82,0";"15,8";"15,8";"15,5";"864,9";"865,1";"864,6";"1,8";"49,0";"2,9";"";"0,0"
"05/02/2024";"0300";"17,2";"19,0";"17,1";"90,0";"90,0";"82,0";"15,5";"15,9";"15,3";"865,1";"865,2";"864,9";"0,2";"136,0";"2,6";"";"0,0"
"05/02/2024";"0400";"17,6";"17,9";"17,2";"84,0";"90,0";"83,0";"14,8";"15,7";"14,8";"864,6";"865,1";"864,5";"0,7";"104,0";"1,3";"";"0,0"
"05/02/2024";"0500";"17,5";"17,8";"17,3";"82,0";"84,0";"82,0";"14,4";"14,8";"14,4";"864,4";"864,7";"864,4";"0,8";"97,0";"1,3";"";"0,0"
